0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
0.485114994,0.485062117,0.484903436,0.484638799,0.484267952,0.483790539,0.483206103,0.482514082,0.481713809,0.480804512,0.479785312,0.47865522,0.477413138,0.476057855,0.474588043,0.473002259,0.471298941,0.469476401,0.467532827,0.465466278,0.463274681,0.460955824,0.458507357,0.455926784,0.453211462,0.450358592,0.447365217,0.444228218,0.440944305,0.437510015,0.433921705,0.430175545,0.426267515,0.422193397,0.417948768,0.413528999,0.408929242,0.404144432,0.399169277,0.393998254,0.388625609,0.383045349,0.377251245,0.371236828,0.364995396,0.358520015,0.351803529,0.344838573,0.33761759,0.330132854,0.322376502,0.314340577,0.306017083,0.297398047,0.288475615,0.279242153,0.269690391,0.259813595,0.249605779,0.239061984,0.228178607,0.216953831,0.205388155,0.193485055,0.181251821,0.168700609,0.155849772,0.14272554,0.129364164,0.115814653,0.102142291,0.088433165,0.074800058,0.061390138,0.048395066,0.036064411,0.02472356,0.014797888,0.006845672,0.001603423,4.91E-05
0.488226072,0.488173317,0.488014999,0.487750967,0.487380967,0.486904642,0.486321534,0.485631078,0.484832608,0.48392535,0.482908421,0.481780833,0.480541482,0.479189155,0.477722522,0.476140136,0.474440428,0.472621708,0.470682157,0.46861983,0.466432644,0.464118382,0.461674685,0.459099048,0.456388816,0.45354118,0.450553171,0.447421654,0.444143325,0.440714703,0.437132124,0.433391739,0.429489503,0.425421172,0.421182296,0.41676821,0.412174033,0.407394659,0.402424754,0.397258745,0.391890824,0.386314939,0.380524793,0.374513846,0.368275311,0.361802166,0.355087153,0.348122793,0.340901406,0.333415124,0.325655931,0.317615696,0.309286227,0.300659339,0.291726931,0.282481102,0.272914278,0.263019383,0.252790052,0.242220893,0.231307825,0.220048485,0.208442762,0.19649344,0.184207033,0.171594817,0.158674153,0.145470148,0.132017785,0.118364644,0.104574391,0.090731298,0.076946105,0.063363698,0.050173212,0.037621434,0.026030752,0.015823381,0.007554406,0.001957362,7.83E-06
0.491750132,0.491697518,0.491539623,0.491276296,0.490907283,0.490432225,0.489850662,0.489162031,0.488365662,0.487460779,0.486446499,0.485321828,0.484085663,0.482736785,0.481273861,0.47969544,0.477999949,0.476185691,0.474250844,0.472193452,0.470011428,0.467702546,0.465264438,0.462694588,0.45999033,0.457148843,0.454167142,0.451042078,0.44777033,0.444348396,0.440772592,0.437039046,0.433143685,0.429082237,0.424850218,0.42044293,0.41585545,0.41108263,0.406119085,0.400959189,0.395597073,0.390026619,0.384241457,0.378234961,0.372000257,0.365530217,0.358817472,0.351854417,0.344633229,0.337145887,0.329384198,0.321339837,0.313004395,0.304369441,0.295426604,0.286167676,0.276584742,0.266670343,0.25641768,0.24582088,0.234875314,0.223578006,0.211928151,0.199927753,0.187582441,0.174902497,0.16190415,0.148611232,0.135057285,0.121288255,0.107365964,0.093372607,0.079416587,0.065640173,0.052229591,0.039428426,0.027555596,0.017029641,0.008401917,0.00240243,3.93E-06
0.495723737,0.495671287,0.495513884,0.495251377,0.494883509,0.494409923,0.493830158,0.493143648,0.492349722,0.491447602,0.490436402,0.489315126,0.488082668,0.486737806,0.485279202,0.483705401,0.482014824,0.48020577,0.478276409,0.476224779,0.474048785,0.471746191,0.469314618,0.466751542,0.464054283,0.461220006,0.458245711,0.455128231,0.451864227,0.448450175,0.44488237,0.44115691,0.437269697,0.433216424,0.428992573,0.424593406,0.420013957,0.415249027,0.410293178,0.405140726,0.399785734,0.394222009,0.388443098,0.382442287,0.376212596,0.369746787,0.363037362,0.356076578,0.348856455,0.341368796,0.333605214,0.325557165,0.317215998,0.308573008,0.299619521,0.290346986,0.280747103,0.270811983,0.260534345,0.249907769,0.238927012,0.227588409,0.215890372,0.203834024,0.191423999,0.178669449,0.165585328,0.152194024,0.138527441,0.124629671,0.110560443,0.096399581,0.082252824,0.06825945,0.054602348,0.041521424,0.029331587,0.018447119,0.009415015,0.002961114,5.47E-05
0.500178357,0.500126097,0.499969264,0.499707705,0.499341166,0.498869286,0.498291603,0.49760755,0.496816455,0.495917537,0.494909908,0.493792571,0.492564413,0.49122421,0.489770621,0.488202184,0.486517318,0.484714312,0.482791331,0.480746406,0.478577431,0.476282163,0.473858213,0.471303041,0.468613957,0.46578811,0.462822483,0.459713892,0.456458975,0.453054188,0.449495797,0.445779875,0.441902291,0.437858703,0.433644554,0.429255063,0.424685216,0.419929762,0.414983202,0.409839785,0.404493503,0.398938081,0.393166976,0.387173371,0.380950175,0.374490025,0.367785285,0.360828054,0.353610179,0.346123272,0.338358727,0.330307761,0.32196145,0.313310788,0.304346761,0.295060438,0.285443092,0.275486353,0.2651824,0.254524205,0.243505839,0.232122863,0.220372814,0.208255829,0.195775422,0.182939478,0.169761517,0.156262298,0.142471878,0.128432259,0.114200796,0.099854631,0.085496474,0.071262197,0.057330882,0.04393822,0.031394512,0.020109114,0.010623941,0.003659914,0.000182166
0.50513976,0.505087719,0.504931543,0.504671079,0.50430607,0.503836158,0.503260877,0.50257966,0.501791832,0.50089661,0.499893105,0.498780315,0.497557125,0.496222307,0.494774515,0.493212283,0.491534022,0.489738018,0.487822427,0.485785271,0.483624438,0.481337672,0.478922573,0.47637659,0.473697017,0.470880988,0.467925468,0.464827253,0.461582959,0.458189018,0.454641669,0.450936953,0.447070705,0.443038548,0.43883588,0.434457875,0.429899466,0.425155344,0.420219946,0.415087451,0.409751769,0.404206536,0.398445111,0.392460568,0.386245692,0.379792984,0.373094653,0.366142631,0.358928574,0.351443879,0.343679705,0.335627003,0.327276551,0.318619009,0.309644989,0.300345139,0.290710261,0.280731453,0.270400296,0.259709087,0.248651137,0.237221146,0.225415681,0.213233776,0.200677699,0.187753923,0.174474361,0.160857952,0.146932683,0.132738206,0.118329209,0.103779809,0.089189294,0.07468968,0.060455726,0.046718313,0.033782469,0.022051877,0.012062548,0.004529617,0.000413174
0.5105897,0.510537908,0.510382481,0.510123264,0.509760001,0.509292331,0.508719789,0.508041805,0.507257703,0.506366698,0.505367897,0.504260297,0.503042778,0.50171411,0.500272941,0.4987178,0.497047093,0.495259099,0.493351967,0.491323711,0.489172208,0.486895194,0.484490255,0.481954828,0.479286193,0.476481464,0.473537592,0.47045135,0.467219331,0.46383794,0.46030339,0.456611687,0.452758632,0.448739807,0.444550566,0.440186033,0.435641086,0.430910354,0.425988206,0.420868743,0.415545791,0.410012892,0.404263296,0.39828996,0.392085539,0.385642383,0.378952541,0.372007758,0.364799486,0.357318892,0.34955688,0.34150411,0.333151038,0.324487963,0.31550509,0.30619261,0.296540811,0.286540211,0.27618174,0.265456956,0.254358339,0.242879649,0.231016385,0.218766375,0.206130515,0.193113723,0.179726144,0.165984704,0.151915105,0.137554392,0.122954293,0.10818556,0.093343668,0.078556317,0.063993414,0.049880428,0.036516415,0.024298596,0.013756206,0.005597637,0.000776956
0.516359135,0.516307618,0.516153014,0.515895168,0.515533824,0.515068621,0.51449909,0.513824663,0.51304466,0.512158294,0.511164672,0.510062785,0.508851513,0.507529619,0.506095749,0.504548426,0.502886052,0.501106898,0.499209106,0.497190683,0.495049497,0.492783272,0.490389583,0.487865855,0.485209351,0.482417171,0.479486246,0.476413329,0.473194989,0.469827606,0.466307362,0.462630233,0.458791983,0.454788151,0.450614049,0.446264747,0.44173507,0.437019582,0.432112581,0.427008092,0.42169985,0.416181301,0.410445587,0.404485541,0.398293683,0.39186221,0.385183,0.37824761,0.371047277,0.36357293,0.355815204,0.347764461,0.33941082,0.330744202,0.321754386,0.312431085,0.302764048,0.292743187,0.282358744,0.271601505,0.260463071,0.248936211,0.237015299,0.224696885,0.211980416,0.198869158,0.185371379,0.171501866,0.15728388,0.142751689,0.12795385,0.112957509,0.097854033,0.082766472,0.067859484,0.053352651,0.039538509,0.02680718,0.015680377,0.006858916,0.001289922
0.522254396,0.522203169,0.522049438,0.521793048,0.52143374,0.520971152,0.520404818,0.519734165,0.518958513,0.518077074,0.51708895,0.515993132,0.514788497,0.513473804,0.512047694,0.510508689,0.508855181,0.507085439,0.505197597,0.503189655,0.501059471,0.49880476,0.496423087,0.493911863,0.491268338,0.488489597,0.485572551,0.482513934,0.479310294,0.475957984,0.472453158,0.468791761,0.464969521,0.460981938,0.45682428,0.452491567,0.447978567,0.443279784,0.438389447,0.4333015,0.428009596,0.42250708,0.416786988,0.410842032,0.404664594,0.398246722,0.391580123,0.384656164,0.377465868,0.369999926,0.362248705,0.354202264,0.345850385,0.337182609,0.328188284,0.318856644,0.309176891,0.299138322,0.288730487,0.277943384,0.266767725,0.25519527,0.243219247,0.230834903,0.218040205,0.20483673,0.191230822,0.177235071,0.162870231,0.148167705,0.133172777,0.117948857,0.102583054,0.087193574,0.071939587,0.057034503,0.042763983,0.029510612,0.017788056,0.008288913,0.0019526
0.528097829,0.528046902,0.527894068,0.527639172,0.527281956,0.526822058,0.526259008,0.525592234,0.524821055,0.523944681,0.522962213,0.521872639,0.520674833,0.519367552,0.517949434,0.516418995,0.514774625,0.513014586,0.511137007,0.509139881,0.507021058,0.504778244,0.502408995,0.49991071,0.497280626,0.494515813,0.491613167,0.488569402,0.485381046,0.482044428,0.478555676,0.474910706,0.47110521,0.467134654,0.462994261,0.458679005,0.454183603,0.449502497,0.444629852,0.439559537,0.434285122,0.42879986,0.423096681,0.417168182,0.411006614,0.404603878,0.397951517,0.391040714,0.383862286,0.376406691,0.368664036,0.360624086,0.352276295,0.34360983,0.334613624,0.325276436,0.315586935,0.305533818,0.29510595,0.284292559,0.27308348,0.261469477,0.249442648,0.236996953,0.224128891,0.210838365,0.197129807,0.183013622,0.168508064,0.153641673,0.138456457,0.123012076,0.107391352,0.091707601,0.076114439,0.060818997,0.046099909,0.03233201,0.020020622,0.009849716,0.002750446
0.533727709,0.533677079,0.533525139,0.533271733,0.532916601,0.532459382,0.531899606,0.531236698,0.530469978,0.529598655,0.528621826,0.52753848,0.526347487,0.525047603,0.523637462,0.522115578,0.520480336,0.518729995,0.516862677,0.51487637,0.512768918,0.510538018,0.508181218,0.505695907,0.50307931,0.500328485,0.497440312,0.494411489,0.491238524,0.487917728,0.484445202,0.480816835,0.47702829,0.473074998,0.468952143,0.464654658,0.460177207,0.455514182,0.450659683,0.445607513,0.440351162,0.434883799,0.429198256,0.42328702,0.417142221,0.410755622,0.404118613,0.397222202,0.390057012,0.382613284,0.374880876,0.36684928,0.358507633,0.349844753,0.340849175,0.33150921,0.32181302,0.311748727,0.301304545,0.290468965,0.279230985,0.267580415,0.255508268,0.243007269,0.230072503,0.216702263,0.202899135,0.188671411,0.174034923,0.159015434,0.143651768,0.127999926,0.112138544,0.096176147,0.080260884,0.06459369,0.049446232,0.035185613,0.022308768,0.011490896,0.003654594
0.538996985,0.538946643,0.538795565,0.538543595,0.538190476,0.537735842,0.537179225,0.53652005,0.535757635,0.534891187,0.533919805,0.532842474,0.531658064,0.530365328,0.528962899,0.527449287,0.525822874,0.524081916,0.522224531,0.520248701,0.518152265,0.515932915,0.513588189,0.511115468,0.508511968,0.505774735,0.502900637,0.499886357,0.496728387,0.493423018,0.489966331,0.486354191,0.482582234,0.47864586,0.474540219,0.470260205,0.465800439,0.461155262,0.456318722,0.451284557,0.44604619,0.440596709,0.434928859,0.429035029,0.422907236,0.41653712,0.409915929,0.403034512,0.395883317,0.388452381,0.380731338,0.372709425,0.364375494,0.355718037,0.346725223,0.337384949,0.327684908,0.317612692,0.307155911,0.296302372,0.285040295,0.273358602,0.261247298,0.248697953,0.235704335,0.222263227,0.208375488,0.194047427,0.179292599,0.164134152,0.148607901,0.132766393,0.116684291,0.100465564,0.084253152,0.068242059,0.052697252,0.037978366,0.024574169,0.013151243,0.004623632
0.543771132,0.543721058,0.543570782,0.543320151,0.542968903,0.542516677,0.541963001,0.541307302,0.540548895,0.539686989,0.538720681,0.537648954,0.536470678,0.535184605,0.533789365,0.532283467,0.530665291,0.528933088,0.527084975,0.525118928,0.523032784,0.520824226,0.518490789,0.516029846,0.513438605,0.510714102,0.507853194,0.504852553,0.501708656,0.498417779,0.494975984,0.491379116,0.487622787,0.483702371,0.47961299,0.475349502,0.470906492,0.466278257,0.461458797,0.456441797,0.451220618,0.445788279,0.440137448,0.434260427,0.428149135,0.421795101,0.415189449,0.408322889,0.40118571,0.393767771,0.386058508,0.378046928,0.369721629,0.361070814,0.352082325,0.342743688,0.333042178,0.32296491,0.312498954,0.301631502,0.290350072,0.278642791,0.266498752,0.253908483,0.240864562,0.227362405,0.213401306,0.198985772,0.184127291,0.168846625,0.153176848,0.137167344,0.120889138,0.104442012,0.087964108,0.071644946,0.055743279,0.040611777,0.026731551,0.014761021,0.005606029
0.54792529,0.547875453,0.547725893,0.547476452,0.547126873,0.54667679,0.546125735,0.545473131,0.544718296,0.543860437,0.542898649,0.541831918,0.54065911,0.539378977,0.537990148,0.53649113,0.534880303,0.533155913,0.531316076,0.529358765,0.527281813,0.525082899,0.522759554,0.520309144,0.51772887,0.515015763,0.512166669,0.509178251,0.506046975,0.502769102,0.499340681,0.495757539,0.492015271,0.488109226,0.484034503,0.479785932,0.475358065,0.470745166,0.465941191,0.460939783,0.455734248,0.45031755,0.444682291,0.438820697,0.432724606,0.426385452,0.419794255,0.412941604,0.405817654,0.398412113,0.390714244,0.382712863,0.374396346,0.36575265,0.356769335,0.347433611,0.33773239,0.327652377,0.317180178,0.306302452,0.295006114,0.2832786,0.271108213,0.258484581,0.245399246,0.23184644,0.217824089,0.203335137,0.188389261,0.173005145,0.157213457,0.141060813,0.124615037,0.107972228,0.091266288,0.074681887,0.058472257,0.042983854,0.028690923,0.016244512,0.006542965
0.551340827,0.551291191,0.551142229,0.550893787,0.550545605,0.550097319,0.54954846,0.548898452,0.548146611,0.547292144,0.546334148,0.545271605,0.544103383,0.542828233,0.541444783,0.539951539,0.538346878,0.536629047,0.534796159,0.532846186,0.530776955,0.528586147,0.526271284,0.523829731,0.521258685,0.518555167,0.51571602,0.512737898,0.509617258,0.506350351,0.502933215,0.499361663,0.495631274,0.491737382,0.487675065,0.48343913,0.479024107,0.474424228,0.469633419,0.464645285,0.459453093,0.454049758,0.448427831,0.442579479,0.436496473,0.430170171,0.423591508,0.416750977,0.409638624,0.402244035,0.394556334,0.386564179,0.378255769,0.369618861,0.360640787,0.351308495,0.341608608,0.331527494,0.321051378,0.310166489,0.298859246,0.287116521,0.274925971,0.262276485,0.249158757,0.235566043,0.221495151,0.206947732,0.191931977,0.17646485,0.160575037,0.144306858,0.127725489,0.110923967,0.094032671,0.077232221,0.060771234,0.044990953,0.030359831,0.017522668,0.007371388
0.5539014,0.553851916,0.55370341,0.553455728,0.553108609,0.552661691,0.552114503,0.551466469,0.550716906,0.549865022,0.548909911,0.547850556,0.546685826,0.545414469,0.544035115,0.542546267,0.540946304,0.53923347,0.537405876,0.535461494,0.53339815,0.53121352,0.528905127,0.52647033,0.523906323,0.521210125,0.518378573,0.515408315,0.512295801,0.509037277,0.50562877,0.502066086,0.498344792,0.494460209,0.490407401,0.48618116,0.481775996,0.477186121,0.472405438,0.467427524,0.462245617,0.456852599,0.45124098,0.445402884,0.439330034,0.433013732,0.426444849,0.419613809,0.412510576,0.405124646,0.39744504,0.3894603,0.381158494,0.372527229,0.363553667,0.354224565,0.344526327,0.334445072,0.323966745,0.313077247,0.301762633,0.290009351,0.277804578,0.265136649,0.251995623,0.238374027,0.22426783,0.209677714,0.194610752,0.179082619,0.163120507,0.146767008,0.130085298,0.113166106,0.09613714,0.079175956,0.06252766,0.046529526,0.031645582,0.018515829,0.008027228
0.555528121,0.555478734,0.55533052,0.555083325,0.55473689,0.554290849,0.553744733,0.553097967,0.552349867,0.551499639,0.550546381,0.549489073,0.548326585,0.547057664,0.545680939,0.544194915,0.542597968,0.540888344,0.539064152,0.537123362,0.5350638,0.532883142,0.530578907,0.528148454,0.525588974,0.522897483,0.520070817,0.517105619,0.513998336,0.510745208,0.50734226,0.503785289,0.500069856,0.496191276,0.492144601,0.487924616,0.483525818,0.478942407,0.47416827,0.469196969,0.464021722,0.458635389,0.453030458,0.447199024,0.44113278,0.434822993,0.428260494,0.421435663,0.414338414,0.406958185,0.399283932,0.391304125,0.383006749,0.374379314,0.365408879,0.356082079,0.346385178,0.336304141,0.32582473,0.314932645,0.303613707,0.291854097,0.279640687,0.26696146,0.253806074,0.240166594,0.226038453,0.21142172,0.196322758,0.180756418,0.164748942,0.148341822,0.131596958,0.114603603,0.09748776,0.08042502,0.063658243,0.04752215,0.032477922,0.019162459,0.008459502
0.556292515,0.556243173,0.556095098,0.555848134,0.555502021,0.555056394,0.554510786,0.553864619,0.55311721,0.552267766,0.551315383,0.550259043,0.549097614,0.547829844,0.546454363,0.544969674,0.543374154,0.541666047,0.539843463,0.537904372,0.535846599,0.533667819,0.531365551,0.528937153,0.526379815,0.523690552,0.520866197,0.517903394,0.514798587,0.511548015,0.508147699,0.504593433,0.500880777,0.497005041,0.492961273,0.488744254,0.484348474,0.479768129,0.474997099,0.470028938,0.464856853,0.459473698,0.453871946,0.448043683,0.441980584,0.435673902,0.429114449,0.422292584,0.415198197,0.407820701,0.40014902,0.39217159,0.383876358,0.37525079,0.366281894,0.356956249,0.347260055,0.337179201,0.326699368,0.315806159,0.304485285,0.292722804,0.280505442,0.26782102,0.254659006,0.241011246,0.226872925,0.212243822,0.197129965,0.18154582,0.165517182,0.149085022,0.132310642,0.115282598,0.09812609,0.081015781,0.06419347,0.047992672,0.032873218,0.019470539,0.008666844
0.556294688,0.556245348,0.556097273,0.555850309,0.555504197,0.555058572,0.554512965,0.553866799,0.553119392,0.55226995,0.55131757,0.550261233,0.549099807,0.547832041,0.546456563,0.544971878,0.543376361,0.541668258,0.539845679,0.537906594,0.535848826,0.533670051,0.531367788,0.528939396,0.526382064,0.523692807,0.520868459,0.517905663,0.514800863,0.511550298,0.50814999,0.504595732,0.500883084,0.497007355,0.492963596,0.488746585,0.484350814,0.479770478,0.474999457,0.470031304,0.464859229,0.459476083,0.45387434,0.448046086,0.441982996,0.435676323,0.429116879,0.422295022,0.415200643,0.407823154,0.400151481,0.392174058,0.383878832,0.37525327,0.366284378,0.356958737,0.347262544,0.337181691,0.326701857,0.315808645,0.304487766,0.292725276,0.280507903,0.267823467,0.254661433,0.241013651,0.226875301,0.212246162,0.197132264,0.181548068,0.165519369,0.149087138,0.132312675,0.115284532,0.098127909,0.081017465,0.064194996,0.047994014,0.032874346,0.019471419,0.008667437
0.555626442,0.55557706,0.555428865,0.5551817,0.554835305,0.554389318,0.553843267,0.553196578,0.552448567,0.55159844,0.550645293,0.54958811,0.548425758,0.547156985,0.54578042,0.544294567,0.542697803,0.540988374,0.539164388,0.537223817,0.535164485,0.532984067,0.530680085,0.528249896,0.525690691,0.522999486,0.520173116,0.517208226,0.514101261,0.510848461,0.507445851,0.503889227,0.500174151,0.496295935,0.492249634,0.488030029,0.483631618,0.4790486,0.474274862,0.469303964,0.464129122,0.458743197,0.453138673,0.447307646,0.441241805,0.434932416,0.428370307,0.421545856,0.414448973,0.407069093,0.399395169,0.391415666,0.383118563,0.374491366,0.365521127,0.356194473,0.34649766,0.336416643,0.325937175,0.315044942,0.303725751,0.291965769,0.279751846,0.267071947,0.253915705,0.240275155,0.2261457,0.211527371,0.196426488,0.180857852,0.164847649,0.148437302,0.131688636,0.114690813,0.097569734,0.08050087,0.063726945,0.047582525,0.032528617,0.019201934,0.00848602
0.554374156,0.5543247,0.554176279,0.553928738,0.553581817,0.553135153,0.552588276,0.55194061,0.551191471,0.550340066,0.549385492,0.548326731,0.54716265,0.545891999,0.544513407,0.543025377,0.541426288,0.539714384,0.537887776,0.535944435,0.533882186,0.531698707,0.529391518,0.52695798,0.524395284,0.52170045,0.518870312,0.515901519,0.51279052,0.509533559,0.506126662,0.502565632,0.498846034,0.494963189,0.490912156,0.486687725,0.482284402,0.477696397,0.472917608,0.467941607,0.462761625,0.457370539,0.451760852,0.445924681,0.439853738,0.433539317,0.426972275,0.420143025,0.413041516,0.405657227,0.39797916,0.389995836,0.381695299,0.373065127,0.364092452,0.354763998,0.345066125,0.334984909,0.324506241,0.313615964,0.302300064,0.290544913,0.278337598,0.265666352,0.252521117,0.238894287,0.224781673,0.210183781,0.195107477,0.179568196,0.163592854,0.147223725,0.130523614,0.113582821,0.09652856,0.079537816,0.062855046,0.046816783,0.03188623,0.018702492,0.008151599
0.55262122,0.55257166,0.552422925,0.552174862,0.55182721,0.551379606,0.55083158,0.550182556,0.54943185,0.54857867,0.547622112,0.546561159,0.545394677,0.544121418,0.542740009,0.541248956,0.539646636,0.537931295,0.536101046,0.534153858,0.532087561,0.529899831,0.527588192,0.525150005,0.522582465,0.519882594,0.51704723,0.514073025,0.510956432,0.507693699,0.50428086,0.500713723,0.496987862,0.493098604,0.489041019,0.484809908,0.48039979,0.475804888,0.471019115,0.466036063,0.460848983,0.455450775,0.449833969,0.44399071,0.437912745,0.431591405,0.425017591,0.418181763,0.411073924,0.403683617,0.395999913,0.388011413,0.379706249,0.371072103,0.362096222,0.35276546,0.343066328,0.33298507,0.322507771,0.311620495,0.30030948,0.288561385,0.276363628,0.263704818,0.250575334,0.236968067,0.222879404,0.208310513,0.193269025,0.177771261,0.161845159,0.145534177,0.128902491,0.112041988,0.095081711,0.078200754,0.061645982,0.04575666,0.030999038,0.018015528,0.007695589
0.550450078,0.550400389,0.55025127,0.550002566,0.549654017,0.54920526,0.548655824,0.548005135,0.547252508,0.546397151,0.545438159,0.544374517,0.543205092,0.541928633,0.540543771,0.539049011,0.537442731,0.535723178,0.533888465,0.531936565,0.529865307,0.527672369,0.525355278,0.522911399,0.520337927,0.517631889,0.514790129,0.5118093,0.508685863,0.505416073,0.501995969,0.498421368,0.494687853,0.490790763,0.486725179,0.482485917,0.47806751,0.4734642,0.46866992,0.463678284,0.458482571,0.453075707,0.447450257,0.441598403,0.435511934,0.429182227,0.422600238,0.415756487,0.408641047,0.401243536,0.393553114,0.385558479,0.377247878,0.368609118,0.359629591,0.350296314,0.340595984,0.330515056,0.320039856,0.309156723,0.297852206,0.286113323,0.273927901,0.26128502,0.248175595,0.234593137,0.220534745,0.206002407,0.191004704,0.175559046,0.159694639,0.143456401,0.126910201,0.110149879,0.093306734,0.076562449,0.06016685,0.044462549,0.029919522,0.017184215,0.00715025
0.547943958,0.547894123,0.547744565,0.547495131,0.547145558,0.546695485,0.546144442,0.545491853,0.544737034,0.543879193,0.542917426,0.541850717,0.540677934,0.539397828,0.538009029,0.536510042,0.534899247,0.533174893,0.531335094,0.529377823,0.527300912,0.525102043,0.522778743,0.520328381,0.517748158,0.515035102,0.512186062,0.5091977,0.506066481,0.502788667,0.499360307,0.495777228,0.492035024,0.488129045,0.484054388,0.479805885,0.475378088,0.470765259,0.465961356,0.460960018,0.455754555,0.450337929,0.444702741,0.438841218,0.432745197,0.426406113,0.419814982,0.412962396,0.405838507,0.398433025,0.39073521,0.382733876,0.374417402,0.36577374,0.356790452,0.347454743,0.337753528,0.327673506,0.317201282,0.306323514,0.295027113,0.283299512,0.271129012,0.258505235,0.245419718,0.231866689,0.217844069,0.203354792,0.18840853,0.173023955,0.157231726,0.141078445,0.124631922,0.10798824,0.091281282,0.074695695,0.058484686,0.042994685,0.028699902,0.016251354,0.00654735
0.545188318,0.545138324,0.544988291,0.544738062,0.54438738,0.54393588,0.543383092,0.542728441,0.541971244,0.541110709,0.540145932,0.539075897,0.537899473,0.536615411,0.535222342,0.533718774,0.532103086,0.530373528,0.528528216,0.526565127,0.524482093,0.522276799,0.519946777,0.517489398,0.514901867,0.512181218,0.509324305,0.506327797,0.503188167,0.499901684,0.496464409,0.492872178,0.489120598,0.485205034,0.4811206,0.476862145,0.472424242,0.467801177,0.462986935,0.457975185,0.452759271,0.447332192,0.441686594,0.435814752,0.429708558,0.423359508,0.41675869,0.409896772,0.402763998,0.395350175,0.387644679,0.379636452,0.371314016,0.362665489,0.353678618,0.344340819,0.334639244,0.324560866,0.314092598,0.303221449,0.291934731,0.280220334,0.268067082,0.255465196,0.242406899,0.228887204,0.214904937,0.200464073,0.185575483,0.17025922,0.15454754,0.138488883,0.122153186,0.105638981,0.089082966,0.072673019,0.056666018,0.041412532,0.027391348,0.015258401,0.005917013
0.542271993,0.542221833,0.542071304,0.541820248,0.541468408,0.541015419,0.540460812,0.539804011,0.539044335,0.53818099,0.537213075,0.536139572,0.534959353,0.533671169,0.532273651,0.530765308,0.529144521,0.527409543,0.525558491,0.523589343,0.521499935,0.519287955,0.516950937,0.514486258,0.511891127,0.509162584,0.50629749,0.503292519,0.500144154,0.496848673,0.493402147,0.489800425,0.486039128,0.482113636,0.478019082,0.473750333,0.469301986,0.464668353,0.459843447,0.45482097,0.449594302,0.444156484,0.438500209,0.432617803,0.426501218,0.420142016,0.413531361,0.406660006,0.399518289,0.392096125,0.384383011,0.376368027,0.368039849,0.359386771,0.350396737,0.341057389,0.331356134,0.321280234,0.310816929,0.299953603,0.288677996,0.276978482,0.264844439,0.252266725,0.239238288,0.225754976,0.211816572,0.197428152,0.18260185,0.167359182,0.151734083,0.135776933,0.119559903,0.103184097,0.086789171,0.070566378,0.054776438,0.039774227,0.026043288,0.014244639,0.005286746
0.539274121,0.539223794,0.539072762,0.538820869,0.538467857,0.538013361,0.537456913,0.536797937,0.536035752,0.535169565,0.534198474,0.533121464,0.531937405,0.530645051,0.529243034,0.527729864,0.526103924,0.524363467,0.522506614,0.520531344,0.518435498,0.516216765,0.513872686,0.511400639,0.50879784,0.506061335,0.503187991,0.500174491,0.497017326,0.493712784,0.490256948,0.48664568,0.482874615,0.47893915,0.474834436,0.470555363,0.466096551,0.461452337,0.456616767,0.451583577,0.446346184,0.440897674,0.435230787,0.429337905,0.423211042,0.41684183,0.410221509,0.403340922,0.396190505,0.388760287,0.38103989,0.373018536,0.364685064,0.356027947,0.347035337,0.337695108,0.327994929,0.317922364,0.307464993,0.296610585,0.285347319,0.273664073,0.261550797,0.248999002,0.236002385,0.222557651,0.208665567,0.194332338,0.1795714,0.164405762,0.148871081,0.13301972,0.116926132,0.100694046,0.084466124,0.068437055,0.052871449,0.038128542,0.024696665,0.013241933,0.004677928
0.53622146,0.536170965,0.53601943,0.535766698,0.535412511,0.534956506,0.534398214,0.533737059,0.532972361,0.532103327,0.531129056,0.530048534,0.528860632,0.527564104,0.526157583,0.524639582,0.523008485,0.521262547,0.519399891,0.5174185,0.515316217,0.513090735,0.510739599,0.508260192,0.505649737,0.502905284,0.500023708,0.497001701,0.493835763,0.490522193,0.487057085,0.483436315,0.479655534,0.475710157,0.471595353,0.467306035,0.462836848,0.458182158,0.453336041,0.448292269,0.4430443,0.437585264,0.431907952,0.426004803,0.419867894,0.41348893,0.406859233,0.399969734,0.392810975,0.385373097,0.377645854,0.369618616,0.361280384,0.352619821,0.343625289,0.3342849,0.324586597,0.314518248,0.304067781,0.293223362,0.281973621,0.270307946,0.258216873,0.24569258,0.232729528,0.219325295,0.20548165,0.191205948,0.176512944,0.161427164,0.145986012,0.130243859,0.114277466,0.09819321,0.082136787,0.066306342,0.05097039,0.036492528,0.023365866,0.012261572,0.004098263
